COMBUSTIBLE;ESTADO;FECHA_REGISTRO;ANIO_REGISTRO;CLASE;DEPARTAMENTO;CANTIDAD 
ELECTRICO;ACTIVO;26/09/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/09/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;19/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;22/02/2019;2019;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;2/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;13/02/2015;2015;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;8/10/2020;2020;MOTOCARRO;Valle del Cauca;1
ELECTRICO;ACTIVO;25/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;13/08/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/12/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;29/12/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;25/10/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;17/12/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/05/2021;2021;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;9/12/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;10/11/2021;2021;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;27/10/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;9/04/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;9/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;12/02/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;9/12/2020;2020;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;14/05/2021;2021;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;2/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/03/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;8/08/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;28/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;28/07/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/10/2019;2019;TRICIMOTO;Atlantico;1
ELECTRICO;ACTIVO;10/06/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/11/2018;2018;CAMION;Antioquia;1
ELECTRICO;ACTIVO;27/06/2016;2016;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;23/11/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;7/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/02/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;1/04/2015;2015;MOTOCICLETA;Meta;1
ELECTRICO;ACTIVO;24/04/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/11/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;16/06/2021;2021;MOTOCARRO;Valle del Cauca;1
ELECTRICO;ACTIVO;16/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;17/04/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;6/01/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;27/10/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;27/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;5/05/2020;2020;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;20/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/11/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;10/12/2020;2020;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/06/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;30/07/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;2/10/2020;2020;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/04/2015;2015;MOTOCICLETA;Cundinamarca;1
ELECTRICO;ACTIVO;10/03/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/06/2020;2020;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;3/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;28/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/07/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/03/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;22/11/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;26/10/2021;2021;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;30/03/2021;2021;TRICIMOTO;Valle del Cauca;1
ELECTRICO;ACTIVO;31/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;15/10/2021;2021;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;15/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;23/08/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;26/03/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;29/12/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;22/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/10/2019;2019;TRICIMOTO;Valle del Cauca;1
ELECTRICO;ACTIVO;4/11/2021;2021;CUADRICICLO;Valle del Cauca;1
ELECTRICO;ACTIVO;28/11/2019;2019;BUS;Antioquia;1
ELECTRICO;ACTIVO;2/06/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;9/03/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;15/09/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;12/10/2021;2021;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;14/08/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/09/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;24/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;25/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;27/03/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/02/2021;2021;AUTOMOVIL;Santander;1
ELECTRICO;ACTIVO;25/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/12/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/04/2015;2015;MOTOCICLETA;Cauca;1
ELECTRICO;ACTIVO;23/07/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;18/05/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;12/09/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;20/02/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;2/12/2016;2016;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;9/03/2019;2019;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;8/02/2022;2022;CAMIONETA;Cauca;1
ELECTRICO;ACTIVO;19/02/2022;2022;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/07/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;30/07/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;5/10/2020;2020;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;26/10/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/01/2022;2022;CAMION;Antioquia;1
ELECTRICO;ACTIVO;1/03/2021;2021;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;11/12/2020;2020;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;26/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2021;2021;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;13/08/2019;2019;CUADRICICLO;Caldas;1
ELECTRICO;ACTIVO;21/01/2022;2022;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;25/11/2020;2020;CAMION;Valle del Cauca;1
ELECTRICO;ACTIVO;8/11/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;2/09/2016;2016;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;5/02/2022;2022;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;17/06/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;22/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;5/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;8/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/07/2019;2019;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;30/01/2018;2018;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;26/04/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;15/03/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;6/07/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/11/2019;2019;BUS;Antioquia;1
ELECTRICO;ACTIVO;5/12/2018;2018;MOTOCARRO;Antioquia;1
ELECTRICO;ACTIVO;10/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;17/03/2021;2021;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;19/02/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;22/05/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;30/09/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;26/09/2019;2019;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;28/05/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;3/12/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/09/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;25/09/2020;2020;BUS;Cordoba;1
ELECTRICO;ACTIVO;23/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/10/2020;2020;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;1/06/2017;2017;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;7/09/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;26/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;29/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/12/2020;2020;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;22/10/2021;2021;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;31/03/2022;2022;CAMION;Antioquia;1
ELECTRICO;ACTIVO;5/11/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/11/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/11/2021;2021;TRICIMOTO;Norte de Santander;1
ELECTRICO;ACTIVO;25/05/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;29/06/2018;2018;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;28/07/2021;2021;CUADRICICLO;Cundinamarca;1
ELECTRICO;ACTIVO;9/07/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;12/11/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/12/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;8/11/2018;2018;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;29/10/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;7/02/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/11/2021;2021;TRICIMOTO;Cundinamarca;1
ELECTRICO;ACTIVO;6/05/2020;2020;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;15/02/2019;2019;CUADRICICLO;Valle del Cauca;1
ELECTRICO;ACTIVO;13/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/04/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;31/01/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;17/12/2021;2021;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;5/02/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;31/10/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;18/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;21/04/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;13/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/02/2017;2017;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/06/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;10/07/2018;2018;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;18/01/2017;2017;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;29/04/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2015;2015;CAMIONETA;Valle del Cauca;1
ELECTRICO;ACTIVO;3/08/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;28/07/2020;2020;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;1/03/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;25/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;1/02/2022;2022;CAMION;Antioquia;1
ELECTRICO;ACTIVO;16/09/2020;2020;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;3/12/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;3/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;13/01/2021;2021;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;31/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;4/02/2022;2022;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;19/08/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;28/10/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;31/01/2022;2022;CAMION;Antioquia;1
ELECTRICO;ACTIVO;16/03/2012;2012;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;19/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;9/03/2020;2020;CAMION;Cundinamarca;1
ELECTRICO;ACTIVO;18/09/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;25/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/12/2015;2015;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;7/02/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/05/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;31/07/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;19/09/2014;2014;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;5/08/2019;2019;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;18/09/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;15/03/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;9/07/2020;2020;CAMION;Antioquia;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/01/2021;2021;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;5/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/03/2020;2020;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;7/06/2019;2019;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;3/12/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;10/03/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;20/10/2017;2017;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;10/11/2021;2021;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;18/12/2019;2019;BUS;Antioquia;1
ELECTRICO;ACTIVO;26/06/2019;2019;AUTOMOVIL;Santander;1
ELECTRICO;ACTIVO;13/01/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;17/11/2021;2021;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;15/02/2021;2021;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/02/2021;2021;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;9/02/2016;2016;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;27/08/2021;2021;CUADRICICLO;Cundinamarca;1
ELECTRICO;ACTIVO;17/08/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/08/2020;2020;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;12/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;21/01/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;3/12/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;23/07/2019;2019;CUADRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;26/06/2019;2019;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;24/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;15/10/2019;2019;TRICIMOTO;Cundinamarca;1
ELECTRICO;ACTIVO;25/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/10/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;2/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/07/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;13/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;22/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;10/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/06/2021;2021;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;27/06/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;17/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;3/11/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/10/2020;2020;MOTOTRICICLO;Bogota D.C.;1
ELECTRICO;ACTIVO;15/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/10/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;15/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;7/12/2021;2021;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;16/11/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;31/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;12/11/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/05/2017;2017;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;20/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;1/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/11/2021;2021;CAMION;Antioquia;1
ELECTRICO;ACTIVO;7/05/2018;2018;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;17/03/2016;2016;AUTOMOVIL;Tolima;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;4/12/2020;2020;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;31/07/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;17/09/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;23/07/2020;2020;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;4/11/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/07/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;18/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;8/06/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/12/2020;2020;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/07/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;14/01/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;13/01/2022;2022;CAMIONETA;Risaralda;1
ELECTRICO;ACTIVO;13/05/2021;2021;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/12/2020;2020;AUTOMOVIL;Cundinamarca;1
ELECTRICO;ACTIVO;4/01/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;18/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;23/01/2017;2017;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;29/04/2016;2016;AUTOMOVIL;Antioquia;1
